Iso3,StartDate,EndDate,Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,#country+name,#indicator+code,#indicator+name,,,,#date+year,,,#indicator+type,#indicator+value+num,
SEN,1997-01-01,1997-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,44.000000,Im
SEN,1998-01-01,1998-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,45.000000,Im
SEN,1999-01-01,1999-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,45.000000,Im
SEN,2000-01-01,2000-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,45.000000,Im
SEN,2001-01-01,2001-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,47.000000,Im
SEN,2002-01-01,2002-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,48.000000,Im
SEN,2003-01-01,2003-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,48.000000,Im
SEN,2004-01-01,2004-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,48.000000,Im
SEN,2005-01-01,2005-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,49.000000,Im
SEN,2006-01-01,2006-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,50.000000,Im
SEN,2007-01-01,2007-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,53.000000,Im
SEN,2008-01-01,2008-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,57.000000,Im
SEN,2009-01-01,2009-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,50.000000,Im
SEN,2010-01-01,2010-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,52.000000,Im
SEN,2011-01-01,2011-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,107.000000,Im
SEN,2012-01-01,2012-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,110.000000,Im
SEN,2013-01-01,2013-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,111.000000,Im
SEN,2014-01-01,2014-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,115.000000,Im
SEN,2015-01-01,2015-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,92.000000,Im
SEN,2016-01-01,2016-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.000000,Im
SEN,2017-01-01,2017-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,115.000000,Im
SEN,2018-01-01,2018-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,115.000000,Im
SEN,2019-01-01,2019-12-31,195,Senegal,1020,"Milk, whole fresh goat",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,114.000000,Im
SEN,2011-01-01,2011-12-31,195,Senegal,982,"Milk, whole fresh sheep",5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,345000.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,982,"Milk, whole fresh sheep",5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,354000.000000,
SEN,2013-01-01,2013-12-31,195,Senegal,982,"Milk, whole fresh sheep",5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,359000.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,982,"Milk, whole fresh sheep",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,372000.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,982,"Milk, whole fresh sheep",5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,370000.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,982,"Milk, whole fresh sheep",5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,370000.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,982,"Milk, whole fresh sheep",5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,345000.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,982,"Milk, whole fresh sheep",5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,354000.000000,
SEN,2013-01-01,2013-12-31,195,Senegal,982,"Milk, whole fresh sheep",5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,359000.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,982,"Milk, whole fresh sheep",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,372000.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,982,"Milk, whole fresh sheep",5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,370000.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,982,"Milk, whole fresh sheep",5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,370000.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,982,"Milk, whole fresh sheep",5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,731.000000,
SEN,2012-01-01,2012-12-31,195,Senegal,982,"Milk, whole fresh sheep",5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,693.000000,
SEN,2013-01-01,2013-12-31,195,Senegal,982,"Milk, whole fresh sheep",5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,727.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,982,"Milk, whole fresh sheep",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,752.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,982,"Milk, whole fresh sheep",5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,637.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,982,"Milk, whole fresh sheep",5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,666.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,33.000000,Im
SEN,1992-01-01,1992-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,34.000000,Im
SEN,1993-01-01,1993-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,36.000000,Im
SEN,1994-01-01,1994-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,37.000000,Im
SEN,1995-01-01,1995-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,38.000000,Im
SEN,1996-01-01,1996-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,39.000000,Im
SEN,1997-01-01,1997-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,44.000000,Im
SEN,1998-01-01,1998-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,45.000000,Im
SEN,1999-01-01,1999-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,45.000000,Im
SEN,2000-01-01,2000-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,45.000000,Im
SEN,2001-01-01,2001-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,47.000000,Im
SEN,2002-01-01,2002-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,48.000000,Im
SEN,2003-01-01,2003-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,48.000000,Im
SEN,2004-01-01,2004-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,48.000000,Im
SEN,2005-01-01,2005-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,49.000000,Im
SEN,2006-01-01,2006-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,50.000000,Im
SEN,2007-01-01,2007-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,53.000000,Im
SEN,2008-01-01,2008-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,57.000000,Im
SEN,2009-01-01,2009-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,50.000000,Im
SEN,2010-01-01,2010-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,52.000000,Im
SEN,2011-01-01,2011-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,107.000000,Im
SEN,2012-01-01,2012-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,110.000000,Im
SEN,2013-01-01,2013-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,111.000000,Im
SEN,2014-01-01,2014-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,115.000000,Im
SEN,2015-01-01,2015-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,92.000000,Im
SEN,2016-01-01,2016-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.000000,Im
SEN,2017-01-01,2017-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,115.000000,Im
SEN,2018-01-01,2018-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,115.000000,Im
SEN,2019-01-01,2019-12-31,195,Senegal,982,"Milk, whole fresh sheep",5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,114.000000,Im
SEN,1991-01-01,1991-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1991,1991,7021,Annual value,LCU,71000.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,63000.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,57000.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,78000.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,85000.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,99000.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,120000.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,120000.000000,
SEN,1999-01-01,1999-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,76000.000000,
SEN,2000-01-01,2000-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,105000.000000,
SEN,2001-01-01,2001-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2001,2001,7021,Annual value,LCU,101000.000000,
SEN,2002-01-01,2002-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2002,2002,7021,Annual value,LCU,154000.000000,
SEN,2003-01-01,2003-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2003,2003,7021,Annual value,LCU,114000.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,85000.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,95000.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,113000.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,126000.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,161000.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,153000.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,152000.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,155000.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,186436.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,185770.000000,
SEN,2019-01-01,2019-12-31,195,Senegal,79,Millet,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,189390.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1991,1991,7021,Annual value,SLC,71000.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,63000.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,57000.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,78000.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,85000.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,99000.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,120000.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,120000.000000,
SEN,1999-01-01,1999-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,76000.000000,
SEN,2000-01-01,2000-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,105000.000000,
SEN,2001-01-01,2001-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2001,2001,7021,Annual value,SLC,101000.000000,
SEN,2002-01-01,2002-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2002,2002,7021,Annual value,SLC,154000.000000,
SEN,2003-01-01,2003-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2003,2003,7021,Annual value,SLC,114000.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,85000.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,95000.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,113000.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,126000.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,161000.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,153000.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,152000.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,155000.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,186436.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,185770.000000,
SEN,2019-01-01,2019-12-31,195,Senegal,79,Millet,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,189390.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1991,1991,7021,Annual value,USD,252.000000,
SEN,1992-01-01,1992-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,238.000000,
SEN,1993-01-01,1993-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,201.000000,
SEN,1994-01-01,1994-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,140.000000,
SEN,1995-01-01,1995-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,170.000000,
SEN,1996-01-01,1996-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,194.000000,
SEN,1997-01-01,1997-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,206.000000,
SEN,1998-01-01,1998-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,203.000000,
SEN,1999-01-01,1999-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,123.000000,
SEN,2000-01-01,2000-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,147.000000,
SEN,2001-01-01,2001-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,138.000000,
SEN,2002-01-01,2002-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,221.000000,
SEN,2003-01-01,2003-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2003,2003,7021,Annual value,USD,196.000000,
SEN,2004-01-01,2004-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,161.000000,
SEN,2005-01-01,2005-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,180.000000,
SEN,2006-01-01,2006-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,216.000000,
SEN,2007-01-01,2007-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,263.000000,
SEN,2008-01-01,2008-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,360.000000,
SEN,2009-01-01,2009-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,324.000000,
SEN,2010-01-01,2010-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,307.000000,
SEN,2011-01-01,2011-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,328.000000,
SEN,2017-01-01,2017-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,321.000000,
SEN,2018-01-01,2018-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,334.000000,
SEN,2019-01-01,2019-12-31,195,Senegal,79,Millet,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,323.000000,
SEN,1991-01-01,1991-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1991,1991,7021,Annual value,,38.000000,Im
SEN,1992-01-01,1992-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,34.000000,Im
SEN,1993-01-01,1993-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,31.000000,Im
SEN,1994-01-01,1994-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,42.000000,Im
SEN,1995-01-01,1995-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,46.000000,Im
SEN,1996-01-01,1996-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,53.000000,Im
SEN,1997-01-01,1997-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,65.000000,Im
SEN,1998-01-01,1998-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,65.000000,Im
SEN,1999-01-01,1999-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,41.000000,Im
SEN,2000-01-01,2000-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,57.000000,Im
SEN,2001-01-01,2001-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,54.000000,Im
SEN,2002-01-01,2002-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,83.000000,Im
SEN,2003-01-01,2003-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,61.000000,Im
SEN,2004-01-01,2004-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,46.000000,Im
SEN,2005-01-01,2005-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,51.000000,Im
SEN,2006-01-01,2006-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,61.000000,Im
SEN,2007-01-01,2007-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,68.000000,Im
SEN,2008-01-01,2008-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,87.000000,Im
SEN,2009-01-01,2009-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,82.000000,Im
SEN,2010-01-01,2010-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,82.000000,Im
SEN,2011-01-01,2011-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,83.000000,Im
SEN,2012-01-01,2012-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,83.000000,Im
SEN,2013-01-01,2013-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,79.000000,Im
SEN,2014-01-01,2014-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,84.000000,Im
SEN,2015-01-01,2015-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,117.000000,Im
SEN,2016-01-01,2016-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,99.000000,Im
SEN,2017-01-01,2017-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,100.000000,Im
SEN,2018-01-01,2018-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,100.000000,Im
SEN,2019-01-01,2019-12-31,195,Senegal,79,Millet,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,102.000000,Im
SEN,2014-01-01,2014-12-31,195,Senegal,257,"Oil, palm",5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,898000.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,257,"Oil, palm",5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,898000.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,257,"Oil, palm",5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,1816.000000,
SEN,2014-01-01,2014-12-31,195,Senegal,257,"Oil, palm",5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,115.000000,Im
SEN,2015-01-01,2015-12-31,195,Senegal,257,"Oil, palm",5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,92.000000,Im
SEN,2016-01-01,2016-12-31,195,Senegal,257,"Oil, palm",5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.000000,Im
SEN,2017-01-01,2017-12-31,195,Senegal,257,"Oil, palm",5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,97.000000,Im
